ID,BH050M,BH05106M,BH0515MA,BH0523M,BH0530M,BH0532C,BH0546M,BH0560M,BH0561M,BH057M,BH0585M,BH0910M,BH0920M,BH0930M,BH0940M,BH0950M,BH0960M,BH0970M,BH0980M,BH0985M,BH0990M,BH0995M
61ad872c035907aaaef8bea55a8df71c,0,0,0,48,0,32,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6aabcdd4118a5133532fcb4d8bbc394c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,56,0,0,0,0
911725c8c8355e651f262a8ff816d50d,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
ed3d6faca5055f2294f9b0ee1ae285bd,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9def014824fd8dae889c45c18e6498d6,41,0,28,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
74df0423e057d95d6eb0477ef567597d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
7af2378c90ba0e58df85f61b86fa8041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,77,0,0,0,0
f3fcf8962ce0ce8e98669e7a54f65d13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
06aa2359c30d382f9e0a979069f05d5e,43,0,22,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
644fe22215e583d16fc9e70051ed9777,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
7cc566bb70d964b72273797385d3b1cd,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,30,23,37
95794f0fe243e91005e2d15ae3dad937,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0
112b83c5ab08caa3cf3f34fde6efc19f,0,41,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,19,0
06a89f065002f504d1286ffb0341d3b0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,19,20
23929650f251d0b39211e6ea5823227b,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0
495cf0ec347eb5203e502cd8fe2653a0,0,0,8,0,0,0,0,0,0,9,0,32,47,0,0,0,0,0,0,0,0,0
7031c6a9aba89b6eac90bf050b0e271d,0,0,0,0,0,9,0,0,0,0,0,0,0,39,10,9,6,10,0,0,7,5
a543066ff02554e9c859f8e21443165e,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
d380616191b99b59eb8dd6480a23c965,0,0,0,62,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cd986cbc39490ea1e7dc09408434471,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80063761df964627a9fbddeb7354984f,0,22,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,19,23,14
cd7f2b45d6d7174ce3537d5d93acb566,0,0,0,0,0,0,29,11,12,0,0,0,0,0,43,0,0,0,0,0,0,0
4cffcd508d3be2127a25732369fc43b8,0,0,0,0,0,0,0,0,0,0,0,55,40,0,0,0,0,0,0,0,0,0
1a874b42234d01e3996c9530bfd32665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,23,35
2a987b94796331d9df9fe2483476fbb6,0,0,36,0,0,38,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2c7048199c8430c7d9e07bb6e00953b2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,35
5dd47cc83b3b22d358c16379d1eacf07,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
c84eb86b9a16186e6dc2a6c11d362814,0,0,48,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
beb20c04cd7ee522bfcd840fc54cb2a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0
61690e07e54657b54e8622a7ec9c97b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,48
42678284efe483abf3f5e3993858e479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,66,0,0,0,0
8b8897e9e109dac7f7978506ce47cf38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,30,0,12,0,0
6a0316289dea6571e61c78822497b40b,25,0,36,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
ea20b49de56a32214a3ae72ba0455cfc,0,0,0,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b85b90917d81f317b36051f6d1dcda5e,0,0,0,0,0,0,0,0,0,0,0,33,46,13,0,0,0,0,0,0,0,0
b7f45ea3483b042f5304b29d9a06e94d,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,39
72b66720407257ef7520687f98824867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,41,0,0,0,0
8a6cd9ba866157c5c2d5221c16aac627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,49
7222c9c866581b779a99659c15eacf78,0,0,0,50,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d83ef5e7b9cc52b1e6c942e6fff7ba4d,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,23,27
a4f0d6df900073e4269c9e6bd37ef60a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,21,0,30
865fd362458ed17ed6723a8081104d96,0,0,0,0,0,0,0,0,0,0,0,35,29,26,0,0,0,0,0,0,0,0
528d22a0ec41a3b35fd85a79111f930b,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,57,0,0,0,0,0,0
d806926637bd58ee379f2c5a190f972d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0
2eff1c0da69592af829482b5f45bfdae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,39
21e2f0b516ba33bdae8f42fdd9940245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,36,0,0,0,0
21a68261b9d099eb040069947c53423b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0
a455c99d6e5d352c44f5232327198a2b,0,0,0,0,0,0,0,18,10,0,0,34,26,0,0,0,0,0,0,0,0,0
5551356288e4f94b3f804bd54cffeb12,0,48,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
100f44e75e5527f553c168e5850b3a8e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,16,34
cef03a98cc50a44f96d271c9284c131a,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0
2ff8e4f66eb1858435e24e68806d5bfc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,53,5,0,0,0,0
2ea883bde42b5fd2691057f1ac603fe1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,0,33
042f7820288e8d99394d726c2c04005c,0,0,0,0,0,0,0,0,0,0,0,37,49,0,0,0,0,0,0,0,0,0
6a38e8ef83aaa3f83dfa948179ee0fcb,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17,22
753a3cbd6abbed7601345f51fe3819b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0
8dee2a65c25b3ea64845aed508576cd7,0,0,0,27,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4165142263481423e6a2a1d55ccb3d65,0,0,0,0,0,0,0,0,0,0,0,39,46,0,0,0,0,0,0,0,0,0
192485b041f8a1a49608a44648479e43,23,0,0,0,0,30,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
b277e8d49016976965a31ecbcf0a6927,0,0,0,0,0,0,0,0,0,0,0,40,44,0,0,0,0,0,0,0,0,0
d20ae92f182727a262a966a74b311262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,7,5,0
3d25930f60ea0ececc721efca8ebcb5f,0,0,6,0,0,0,0,0,0,0,0,34,26,17,0,0,0,0,0,0,0,0
5424d35e8f0b1ae5a756df5d25cfc18f,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
1fe454e796e3322717ebbea9330d6738,0,0,41,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
ace99a93be69b6f8b7eec2ee5e34a070,0,0,0,0,0,0,0,0,0,0,0,30,53,0,0,0,0,0,0,0,0,0
13c986c2f72da40c186321787137bb56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,36,0,0,0,0,0,0
141b33fadb2eeb5db242cf0195817135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,39,0,0,0,0
7490b3a777b9b05ed991379a30ae2175,0,0,0,14,0,14,0,0,0,0,0,0,0,50,0,4,0,0,0,0,0,0
0201fe706c98e859ad675bc09a529379,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0
bce6eb515ff9dad9519baad3a704291e,0,0,40,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
e376125669955ac3cce32d81d6862359,0,0,0,0,0,0,0,0,0,0,0,36,46,0,0,0,0,0,0,0,0,0
6390331f74ae149356caf75e4253cc0e,0,0,40,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
5ded83257cc6ffb6207aeff262d184f7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d1bd493c66085a4745ec84126f8ded0,0,23,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,10,11,6,8
b59cc14f814862c33dee80b798fe1819,0,0,0,0,0,0,47,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7764947f1c68e0411897b0fd5c6b25b,0,0,0,0,0,0,44,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2f983a55ec013491bda97281828d331c,0,0,25,14,0,0,0,0,0,17,0,8,15,0,0,0,0,0,0,0,0,0
b656ab55e5f3e6a43e32436b58e03eb5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,40
0cef490b71319fafe6defc95e971dc8c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,39
931d27e904985b71bfd5acebf5a7d5d2,0,18,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,31,0,0,0,0
a402470f1e39e9bb9825969ec07c4f31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,28,0,0,0,0
c929e39bc409e96885e26d778c4b1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,57,0,0,0,0
eec6270bdb13e5a46995cc88a86dcfd8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0
bcb395ded91931024cb257406312d5d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,34
48692c8b04e6f709a4b8695ab306b998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,37
2ea4ed336814f16ba3ac7d22ba5570f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,55,0,0,0,0
5a88d8ed90f2e704ea3f040e95e3ef9c,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,24,42
4243646d9934dd02ac1c436bd5d8aec4,0,0,0,0,0,0,0,0,0,14,0,35,28,0,0,0,0,0,0,0,0,0
8c5160d91ca54ccd33e7cd11631a507c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,25,0,0,0,0
90260aa57a62ff1b0023420cf354cebd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,31
6bc504f058ead0c53b24924eed705d7c,0,41,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,15,0,0,0
9ebb605553bd271cfed2dfa80226dd3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,0,0,0,0
c1449d523cfe2cbd8307e4aedc0c5750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,65,0,0,0
18d9a25970b0aa8f544ef533e95e9912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
15ad1ae5625afabcdabdb4e21e931a02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,22,0,0,0,0
4a08d3ff5f7505ca1c363d136ea551cc,0,0,9,30,0,30,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
3556735da6084646d342fe00d9f965b8,0,20,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,24
af70b7a189088c8b26edc60af52f3a83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,26,0,0,0,0,0,0
992fa5245f9ca0a741fdf5eacb8cf809,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7980d6e97cf9a83a51f923b0c39b852,33,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
0e028b54c669dbaf1af0179b446ca663,9,0,35,9,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
33bcda2c45c2a728f08091f5eaca5363,0,0,0,0,0,0,24,36,0,0,0,0,0,0,0,10,0,0,0,0,0,0
143f652807aaa834f31fc5057a145fd6,0,0,0,28,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2e1af76fd3e7bcb098bc67d50d2ece0,0,37,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
2aefc660028ef8b045322e1559ebec3c,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd95712f20d548a0c284996ca02e2c9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,44
5746fb97dcd6194ec31bda799da815c2,0,0,0,0,0,0,0,0,0,0,0,28,27,12,0,0,0,0,0,0,0,0
d4342f8804b29a1a0a663a399a3e4488,27,0,0,0,13,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
2e7be9735b5178e40903893884a40881,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,20
fbb448690610514423adf4f2a063287f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0
7cf8ff4fdd733df917c373ca5d1fc871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,16,16
ff0a8b9a76cc003153f700762f29d53f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,0,27
e567c183ee475be9b8985697f819c773,0,0,0,0,0,0,21,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0
6dc5ca65a3b79f9de20b6a6fd8048afa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,48,8,0,0,0
76c7ac90272a1d6a364010dafe2bb5e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,26
730e7539782cf334d7211df89c84e197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,9,0,0,0,0,0,0
53a6200a9031dad1954e181cc5282b44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,40
fdcb9a6f50ffc0d672a039937e7d31f3,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c8ec3dad6bd4193314d8c8e92e223d9f,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,9,27,0,0,0,0
f2b54df62d9c10e81228a92ba8947512,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0
31003a04d450267799998590be2f49bf,0,0,0,0,0,0,0,0,0,0,0,15,48,0,0,0,0,0,0,0,0,0
f1acd5f55040a58ad2b9a233f9d9f79c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
a83f52c8f8ca8f84a68e285761b19b23,0,19,0,0,0,0,0,0,0,0,13,0,0,0,31,0,0,0,0,0,0,0
55b66b7f1cf46df16967b85e73cd4c21,0,0,29,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
a636057bfd1806c0575383467123f1a0,0,0,0,0,0,0,38,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
f0ed1890f3c67e846343896660ddca87,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef8028bb4e2ebd6318da5e1b3e2a176c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0
511b40669f5b74a3d94c12dc4e72e6ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0
dd969b53dc191584470aca8d6120447d,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,8,16,17,0,0,0,0
d6e4b2f322d47dd40a4700da2585af1a,15,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2bc86c4586d33b3f03842538cf3a7a8,0,22,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,16
e8200db7238be7aee4ce9a155ed008b4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,41,0,0,0,0,0,0,0
d2f6cbff6c6f25f8d2bf2cb8b88084fd,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,20,31
e5e899c696ba95c3dfd5da568e936af5,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0
4dad0036888399aa1241f0aae69b9f33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,25,0,0,0,0
90f5408354a6d8aa702fcdc585b9da2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,32
92d1670146ddc7e712443d1f67e667fc,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,3,16,0,24
d967aef6e1cbf7f237491f1ad723e64d,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48612cad556defe429583a96d8e5864d,0,0,0,0,0,0,0,46,15,0,0,0,0,0,0,0,0,0,0,0,0,0
eb8a63f489caddd4a3d5a965aa23e829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
8b099f27f27b7de2e7ad78c439242cde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,0,29,0,0
475fc2bf0b04d9eaf87568af5916f28e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,12,20
fe805f1b7534c0cace3722b55af44984,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
1df8c5a5a8492c146e2e5ffd55e10a36,0,0,0,27,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242755c18ac15d82017ce31589ab7501,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01f4a3f9ae50f05015d4ac9e7855fdae,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
6d0cac3a4cf498163267654cf04fa325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32
05be60698b585197a4c3500e71891d97,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,22,0,0,0,0,0
e91f4cf7b6c581a2428a3301cc4ecaaa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,47,0,0,0,0
d710441ccf29ed5b31f2cf9c97984f25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
8e2c8d535ca0298aa2c835575cba7a1d,0,0,0,0,0,0,6,5,3,0,0,0,0,0,7,13,17,7,0,0,0,0
d224ce3191f016bb3d2d9cda031dde3f,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89c87120dcb90d2b8412b7b3522d1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,37,0,0
ba8ce57f96d3b0aa1806f10180ef7fbe,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0
e3807e23fd22a01c6c3b3eb1ba3e1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,23
acc3259a2f0a90ef2ab1723f8913fd1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,21
b998e701a2df2a133834eae665466962,0,0,29,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
049ce4bb35c2b409b91146d3fa5ad154,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,40
1f86278e433d358395272f224a1cab41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,22
77cc451cb57b9d21bf90b28bc984e33c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,28
b9120972b520f54c5deb3f58cdc3461d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36
548c54ba1cd88ccaea4ac2618ef973c2,0,19,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,24,0,0,0
ff134ee24af776e318b6658d2055d4f7,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de9df5eb2216917dcbd6530c19f0874f,0,0,0,13,8,12,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0
3bf8ac446a96796671c543a5d8cdab26,0,0,0,33,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e52fef5071ac4c07908ef1851797ced5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0
0d23947e66d2f4d6fc4220d76495c17c,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,18,0,21
99178c2698bf59d594b49d1c2a01f20e,11,0,0,0,0,0,0,0,0,0,0,23,18,0,0,3,0,0,0,0,0,0
6216e4ffee195015dc1adeef5e168a05,0,0,0,0,0,0,0,0,0,0,0,30,25,0,0,0,0,0,0,0,0,0
a88455c008d6c9e4a6079a68fcd511fb,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0
472f9138d549ab0d4924c1fdf545e6aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0
42c3158c2b748d50be48bccf13cb495e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,26
01e91fb1d304edec63e00a12c7c05c8d,18,0,0,17,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
95bb49621f57ecc32730184adaf7bff8,0,0,0,0,0,0,0,0,0,0,0,30,19,5,0,0,0,0,0,0,0,0
61c72c8bb23e4f6071f015d160355b52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,22
68f89f882fea49e15462b9adbba12fd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,26,0
7aebf4cbfa89a5c3264383c690a20053,23,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
8513286adf46dfa8ab9bf12606b30067,0,0,0,0,0,0,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd9de367234cb37c7aa9bd3a84d395c0,0,0,0,0,0,0,0,20,21,0,0,0,0,0,0,12,0,0,0,0,0,0
61c25f7989a8a163b0b2b9b228ddd497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0
e2dcc6840db4e934fb0ac399a9bd04f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,17,0,0,0
4a44fd26d8c790d244a8ff07c026f30f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
c36b44c22575b45974172a2a2bb7bb6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
a5e073c7ab898325c3e8e00b7bfebb37,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
044ed88da09cda80fa84aaf5333ab3af,0,16,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,6,0,0,10
135a04538c44a20b470483ca417fba3f,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0
02f8f8983147e39b4b6f51e0ed5b88ad,0,0,0,0,0,0,21,0,12,0,0,0,0,0,0,0,18,0,0,0,0,0
07566f7adf204576b6cbd12f5e020a98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,27,0,0,0,11
b6f71abe4c8a1271847ed723b7e67275,0,23,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,17
9f81f27c8a1c6bc49c6fb4f90ecac76f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0
023fdc2042cf24e7a1395336e3a058fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,9,14
4305488c51bb6627ad87330d36494158,0,0,0,0,0,0,0,11,0,0,0,0,0,39,0,0,0,0,0,0,0,0
4cdfb0824f144915aeb93fe9105e999b,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,16
5341cc2ff7af40a9d03077b07258e5d9,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19fa12a3ce96f96c146c99f2a72a523b,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,31,0,0
47e1dffeb49f9d14e644800762f78ea2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
0058f64ecb7c626285c27afe2d402252,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141186bb41e9931798c63298afe8c55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,21
7c087a5f335f3f1f497e63b9bdd87b93,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,17,0,20
a5bf224556a995919ca2eb2f7b5bbef6,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
6ab90cd1295c5e08e31508597bfa34e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,15
fcb57281086bd2a74b994b896a5d5671,0,0,0,0,0,0,0,0,0,0,0,5,10,17,0,16,0,0,0,0,0,0
0ead4dc706ae10c2d7151eb98bea1933,0,2,0,0,0,0,0,16,0,0,4,0,0,8,0,0,13,0,0,0,0,5
ed37d93d89138926ed2282385638cac2,0,0,0,0,0,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50fb331c137acc85c131f81c764ea222,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0,0,0,0,0,0,0
cf13c569f82077498e7674a250d4128e,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e9e65de61a0a1c2b6b451e1c0609c154,0,43,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54befd8738e298cb2a1f75c214f078f7,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
18bfaf0c5882971e4084040d307b3723,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
bce27aed1f83f1050f0bf09d86ed75ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,24,0
